suite	backend	repeat	file	proof	goal_hash	status	category	milliseconds	synthetic	message	goal
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.base_Safety_gc_is_unique	-	fail	tactic	99.868	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.base_Safety_gc_kind	-	fail	tactic	170.577	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.base_Safety_lc_global	-	fail	tactic	99.081	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.base_Safety_lc_client_injective	-	fail	tactic	108.493	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.base_Safety_gResp_label_payload_target_match	-	fail	tactic	92.169	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.base_Safety_gQuery_label_target_is_gc	-	fail	tactic	103.621	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.base_Safety_lResp_label_payload_target_match	-	fail	tactic	92.224	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.GlobalClock.Serving.eGlobalQuery_correct_Safety_topology	-	fail	tactic	3500.708	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.LocalClock.Idle.eLocalQuery_correct_Safety_topology	-	fail	tactic	3253.134	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.LocalClock.Waiting.eGlobalResponse_correct_Safety_topology	-	fail	tactic	3815.240	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.base_Safety_idle_no_gQuery	-	fail	tactic	108.976	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.base_Safety_idle_no_gResp	-	fail	tactic	159.095	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.base_Safety_gResp_unique_per_lc	-	fail	tactic	126.962	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.base_Safety_gQuery_unique_per_lc	-	fail	tactic	117.334	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.base_Safety_gQuery_excludes_gResp	-	fail	tactic	158.471	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.GlobalClock.Serving.eGlobalQuery_correct_Safety_causal_using_topology	-	fail	tactic	5850.421	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.LocalClock.Idle.eLocalQuery_correct_Safety_causal_using_topology	-	fail	tactic	5950.274	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.LocalClock.Waiting.eGlobalResponse_correct_Safety_causal_using_topology	-	fail	tactic	6393.103	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.base_Safety_globalTime_nonneg	-	fail	tactic	84.217	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.base_Safety_gResp_trueTime_le_globalTime	-	fail	tactic	109.375	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.base_Safety_gResp_trueTime_pos	-	fail	tactic	86.611	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.base_Safety_lc_currEarly_le_globalTime	-	fail	tactic	101.311	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.base_Safety_lc_currEarly_nonneg	-	fail	tactic	82.113	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.base_Safety_lResp_trueTime_le_globalTime	-	fail	tactic	86.518	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.GlobalClock.Serving.eGlobalQuery_correct_Safety_global_time_using_topology_causal	-	fail	tactic	8566.803	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.LocalClock.Idle.eLocalQuery_correct_Safety_global_time_using_topology_causal	-	fail	tactic	8820.855	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.LocalClock.Waiting.eGlobalResponse_correct_Safety_global_time_using_topology_causal	-	fail	tactic	9079.525	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.base_Safety_gResp_target_currEarly	-	fail	tactic	91.797	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.base_Safety_lResp_trueTime_le_inflight_gResp	-	fail	tactic	95.766	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.GlobalClock.Serving.eGlobalQuery_correct_Safety_linking_using_topology_causal_global_time	-	fail	tactic	8337.216	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.LocalClock.Idle.eLocalQuery_correct_Safety_linking_using_topology_causal_global_time	-	fail	tactic	9270.233	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.LocalClock.Waiting.eGlobalResponse_correct_Safety_linking_using_topology_causal_global_time	-	fail	tactic	9404.655	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.base_Safety_lResp_earliest_le_trueTime	-	fail	tactic	66.364	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.GlobalClock.Serving.eGlobalQuery_correct_Safety_lresp_earliest_le_trueTime_lemma_using_topology_causal_global_time_linking	-	fail	tactic	8524.769	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.LocalClock.Idle.eLocalQuery_correct_Safety_lresp_earliest_le_trueTime_lemma_using_topology_causal_global_time_linking	-	fail	tactic	8617.960	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.LocalClock.Waiting.eGlobalResponse_correct_Safety_lresp_earliest_le_trueTime_lemma_using_topology_causal_global_time_linking	-	fail	tactic	8385.342	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.base_Safety_lResp_trueTime_le_latest	-	fail	tactic	75.248	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.GlobalClock.Serving.eGlobalQuery_correct_Safety_lresp_trueTime_le_latest_lemma_using_topology_causal_global_time_linking	-	fail	tactic	8716.131	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.LocalClock.Idle.eLocalQuery_correct_Safety_lresp_trueTime_le_latest_lemma_using_topology_causal_global_time_linking	-	fail	tactic	8333.243	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.LocalClock.Waiting.eGlobalResponse_correct_Safety_lresp_trueTime_le_latest_lemma_using_topology_causal_global_time_linking	-	fail	tactic	9245.851	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.base_Safety_lc_currEarly_bounds_earliest	-	fail	tactic	184.908	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.GlobalClock.Serving.eGlobalQuery_correct_Safety_lc_currEarly_bounds_earliest_lemma_using_topology_causal_global_time_linking	-	fail	tactic	10601.462	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.LocalClock.Idle.eLocalQuery_correct_Safety_lc_currEarly_bounds_earliest_lemma_using_topology_causal_global_time_linking	-	fail	tactic	9522.462	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.LocalClock.Waiting.eGlobalResponse_correct_Safety_lc_currEarly_bounds_earliest_lemma_using_topology_causal_global_time_linking	-	fail	tactic	9364.062	false	-	-
plean	crush-alethe	1	Examples/ClockBound.lean	ClockBound.base_Safety_g1	-	fail	tactic	95.546	false	-	-
